Map_name,Key_name,Nearest_H_dist(0),Nearest_H_dist(1),Nearest_H_dist(2),Nearest_H_dist(3),Nearest_H_dist(4),Nearest_H_dist(5),Nearest_H_dist(6),Nearest_H_dist(7),Nearest_H_dist(8),Nearest_H_dist(9),Nearest_RGB_min(0),Nearest_RGB_min(1),Nearest_RGB_min(2),Nearest_RGB_min(3),Nearest_RGB_min(4),Nearest_RGB_min(5),Nearest_RGB_min(6),Nearest_RGB_min(7),Nearest_RGB_min(8),Nearest_RGB_min(9),Nearest_RGB_dist(0),Nearest_RGB_dist(1),Nearest_RGB_dist(2),Nearest_RGB_dist(3),Nearest_RGB_dist(4),Nearest_RGB_dist(5),Nearest_RGB_dist(6),Nearest_RGB_dist(7),Nearest_RGB_dist(8),Nearest_RGB_dist(9),strict_range_H,number_of_H_in_key,number_of_keys,ratio_subregion,ratio_grayregion,ratio_blackregion,number_of_H_in_map,color_range_R_across_keys,color_range_G_across_keys,color_range_B_across_keys,color_range_H_across_keys
WY_FortCollins,WY_FortCollins_JTRsj_poly,0,0,1,2,3,5,8,8,8,11,0,0,0,1,1,1,2,3,3,3,2,4,5,8,9,9,10,11,11,12,1,38,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_TRPl_poly,1,3,7,7,9,10,10,10,10,18,0,0,0,1,1,2,3,3,3,4,4,8,9,9,10,10,11,11,11,11,1,9,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Pl_poly,0,0,0,1,2,3,3,8,11,12,0,0,0,1,1,1,1,1,1,2,3,6,9,9,10,11,11,11,12,12,1,31,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Pu_poly,0,0,0,1,2,3,3,8,11,12,0,2,2,2,3,3,3,3,3,3,4,5,9,10,10,11,11,11,11,11,3,45,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Po_poly,1,1,1,1,1,2,4,9,10,11,0,1,1,2,2,2,2,2,2,2,6,7,8,10,10,11,11,12,12,12,1,20,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Pi_poly,3,3,3,3,4,5,5,6,10,14,0,0,0,0,0,1,1,2,3,3,4,8,8,11,11,11,12,12,13,13,1,22,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_TRPrgu_poly,0,0,0,1,2,3,3,8,11,12,0,0,0,0,1,1,1,1,1,1,6,8,9,9,10,10,10,10,12,13,4,35,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Pgfsu_poly,1,1,2,2,2,2,5,9,10,10,1,1,2,2,3,3,3,3,4,5,8,8,9,10,10,11,11,12,12,12,2,57,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Pgsl_poly,1,2,3,3,3,3,6,8,9,11,1,2,2,3,4,5,5,5,5,6,7,8,8,10,10,10,11,12,12,12,2,48,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_PPc_poly,0,0,0,1,2,3,3,8,11,12,1,1,1,1,1,2,2,2,2,3,8,9,9,9,9,10,10,11,11,11,1,57,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_PPf_poly,5,5,8,8,8,8,9,10,10,11,0,0,1,1,1,1,2,3,3,4,9,10,10,11,11,12,12,12,13,13,2,50,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_DZk_poly,5,10,12,15,18,18,18,18,19,20,0,1,3,4,5,7,7,7,7,8,7,7,8,10,10,10,10,10,11,11,6,96,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Ygb_poly,0,0,6,7,9,12,13,14,16,16,1,1,1,1,1,1,1,1,1,2,4,5,6,8,8,8,8,9,9,9,164,63,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Ygay_poly,0,0,1,1,1,1,1,1,2,2,0,0,0,1,1,1,2,2,2,2,4,8,8,10,11,11,11,12,12,12,5,98,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Yg_poly,0,2,5,7,8,8,12,17,19,20,0,0,0,0,0,0,0,1,1,1,0,6,7,8,9,9,11,11,11,11,3,14,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Yge_poly,0,2,5,7,8,8,12,17,19,20,0,0,0,0,0,0,0,1,1,1,0,6,7,8,9,9,11,11,11,11,2,17,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_YgLC_poly,0,0,1,1,1,1,1,1,2,2,0,0,0,0,1,1,1,2,2,2,2,4,5,6,6,9,10,10,10,10,2,18,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_YgLCe_poly,0,0,1,1,1,1,1,2,2,2,0,0,0,0,0,0,1,1,1,1,2,2,3,9,10,10,10,10,10,11,5,112,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_YgLCp_poly,0,0,1,1,1,1,1,2,2,2,0,0,0,0,0,0,1,1,1,1,1,2,3,5,8,9,10,10,11,11,8,95,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_YgLP_poly,0,1,1,1,1,1,1,2,2,2,0,0,0,0,1,1,1,1,1,1,1,2,4,6,7,8,10,10,11,11,17,78,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Yd_poly,0,1,1,1,1,1,1,2,2,2,0,1,1,1,2,3,5,5,6,7,2,4,7,7,9,9,11,11,11,12,4,65,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Ygao_poly,0,0,1,1,1,1,2,2,2,3,0,0,1,2,2,3,3,4,4,4,9,9,9,10,12,12,12,12,12,12,6,66,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_YgVi_poly,0,0,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,3,4,4,6,6,8,9,10,10,10,4,22,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_YgVo_poly,0,0,1,1,1,1,1,1,2,2,0,0,1,1,1,1,1,2,2,2,2,6,7,7,8,10,10,10,11,12,3,20,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_YdV_poly,0,0,1,1,1,2,2,2,3,3,0,0,1,1,1,1,1,2,2,2,2,8,9,9,9,9,10,10,11,11,1,45,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_YgSH_poly,0,0,1,1,1,1,2,2,2,3,0,0,0,1,1,1,1,2,2,2,4,7,8,8,8,9,10,10,11,11,2,19,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Yghp_poly,0,0,1,1,1,1,2,2,2,3,1,1,2,2,2,2,2,3,3,3,6,8,10,11,12,12,12,12,12,12,2,29,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Ygbh_poly,0,1,3,8,8,9,10,11,12,12,0,0,0,1,1,1,1,1,2,2,8,9,9,9,10,10,10,10,12,13,3,20,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_YgH_poly,1,1,2,4,4,5,5,5,5,6,0,0,1,1,1,1,1,1,2,2,4,8,9,9,9,9,10,11,11,12,1,19,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Yqd_poly,1,1,2,2,3,3,3,4,4,4,0,0,0,1,1,2,2,2,3,3,7,8,8,9,10,11,12,12,13,13,1,16,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_YXp_poly,1,3,4,5,5,6,8,9,9,9,0,1,1,1,1,2,2,2,2,3,6,7,8,10,10,11,11,11,12,12,92,113,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Xgd_poly,2,3,3,5,5,7,12,14,15,15,1,1,1,1,1,1,2,2,3,3,9,10,11,11,11,11,12,12,12,13,4,49,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Xgdp_poly,0,1,1,3,4,4,4,5,5,5,1,1,1,2,3,3,3,3,4,4,6,8,10,10,10,11,12,13,13,13,2,10,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Xgbh_poly,2,2,7,9,10,10,10,19,21,22,0,0,0,0,2,2,3,3,4,4,8,9,10,10,11,11,11,12,12,12,3,31,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_XgR_poly,0,1,3,8,8,9,10,11,12,12,0,0,0,2,2,2,2,3,3,3,6,7,8,9,9,9,11,11,11,12,3,21,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_XjT_poly,10,12,12,12,17,17,19,20,20,22,0,0,1,1,1,1,2,3,3,3,7,7,9,10,10,10,10,11,11,12,2,13,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Xp_poly,2,3,7,8,8,9,11,12,12,12,1,1,3,4,4,4,5,5,7,7,4,7,7,9,9,9,9,11,12,13,2,47,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Xb_poly,1,2,3,3,3,5,5,8,8,11,0,0,1,1,2,2,2,2,2,2,6,6,9,10,10,10,10,11,12,13,1,3,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Xbq_poly,0,0,1,1,2,2,2,3,3,4,0,0,0,0,1,1,1,1,1,1,6,9,9,9,10,10,12,12,12,12,3,12,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Xbk_poly,1,2,6,9,9,10,10,11,12,12,0,0,0,1,1,1,2,2,2,2,5,7,7,9,9,10,10,10,11,11,2,17,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Xbp_poly,1,3,6,6,6,6,7,8,10,10,0,0,0,0,0,0,1,1,1,1,0,5,6,6,8,8,10,10,10,11,1,2,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Xbg_poly,0,0,6,7,9,12,13,14,16,16,0,0,0,0,1,1,1,1,1,2,7,8,8,9,9,9,10,10,10,10,1,1,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Xbh_poly,2,3,4,7,8,11,12,13,14,14,0,0,0,0,0,1,1,1,1,2,0,5,5,9,9,10,11,11,11,11,2,18,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Xbqh_poly,0,3,5,6,6,6,7,7,7,7,0,0,0,0,1,1,1,1,1,1,4,7,8,9,9,10,10,11,11,11,10,7,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Xbkh_poly,1,3,7,8,9,10,10,11,11,11,0,0,0,1,1,1,1,2,2,2,5,7,7,8,9,9,10,10,10,11,4,10,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Xh_poly,3,5,5,5,6,7,7,8,13,13,1,1,1,1,1,1,1,2,2,2,3,7,7,10,10,10,11,11,11,11,12,105,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Xcg_poly,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0,1,1,1,1,2,5,5,6,6,9,9,9,10,11,3,20,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Xf_poly,0,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,1,1,1,1,4,4,7,9,9,10,11,11,11,12,1,11,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Xfl_poly,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0,1,1,1,1,2,5,6,6,8,8,9,9,11,11,1,24,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_FortCollins,WY_FortCollins_Xfb_poly,2,3,3,3,4,4,5,5,5,6,0,0,0,1,1,2,2,2,2,2,6,9,11,12,12,12,13,13,13,13,1,11,1.05,0.34712413399997016,0.2052935154895981,0.08747957101139135,1.0,0.7019607843137254,1.0,0.4196078431372549,0.9944444444444445
WY_LakeOwen,WY_LakeOwen_Qa_poly,0,2,2,5,5,8,9,11,14,14,0,0,1,2,5,7,8,8,9,10,1,5,10,11,12,12,13,13,13,15,2,37,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_Ql_poly,0,2,2,5,5,8,9,11,14,14,0,0,2,3,6,6,7,9,9,9,1,8,8,9,9,10,11,15,15,15,2,31,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_Qg_poly,0,2,2,3,7,7,9,10,12,12,0,0,1,2,3,5,6,7,10,13,8,9,10,11,12,12,13,13,14,15,5,49,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_QTu_poly,2,4,5,5,7,7,7,7,7,9,1,2,3,3,3,4,6,6,6,7,4,6,8,8,10,10,11,13,13,13,5,44,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_Ks_poly,7,13,16,21,21,23,23,26,29,30,6,6,7,7,7,7,7,8,13,13,11,12,12,13,13,14,15,15,15,15,5,41,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_Kn_poly,3,6,8,8,10,10,13,13,17,19,1,1,1,1,2,2,2,2,5,8,8,9,10,10,10,11,12,12,13,14,2,19,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_Kf_poly,4,6,8,20,20,22,24,29,35,42,0,0,1,2,3,4,4,7,7,8,10,10,10,12,12,13,14,15,15,16,15,62,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_Km_poly,2,4,4,5,16,20,20,21,24,30,2,4,6,7,7,8,9,9,10,10,9,12,13,14,14,14,14,15,15,17,4,26,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_Kt_poly,0,2,2,3,7,7,9,10,12,12,0,0,1,1,3,4,5,5,6,6,6,8,11,11,11,12,13,13,14,14,2,39,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_Kc_poly,0,1,5,8,8,8,10,10,13,15,1,1,1,3,3,4,7,7,7,8,9,9,12,12,12,14,14,14,14,15,176,68,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_Jm_poly,3,5,5,7,7,9,10,14,16,16,1,1,1,3,7,9,9,10,12,12,9,12,13,14,14,15,16,16,16,16,4,22,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_Js_poly,6,7,9,14,14,16,16,19,23,25,1,2,2,3,4,5,6,7,7,7,8,10,12,12,12,14,15,15,15,15,5,40,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_JTrsj_poly,4,8,12,12,14,14,16,21,36,37,3,3,3,5,5,9,10,10,11,11,12,12,13,14,14,14,15,15,15,15,9,37,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_TrPrg_poly,6,10,14,26,26,28,29,30,35,36,0,0,1,1,1,1,2,4,4,6,5,8,10,11,11,11,12,14,14,14,9,49,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_Pgs_poly,0,2,4,9,12,16,20,24,25,26,0,1,3,6,6,7,7,8,8,11,5,10,11,12,12,13,13,14,14,15,7,30,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_PPAc_poly,2,2,2,7,14,18,22,22,23,28,1,1,2,4,5,6,7,8,8,8,8,10,11,12,15,15,15,16,16,16,3,33,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_PAf_poly,5,7,9,9,15,16,21,25,29,31,1,1,2,6,6,7,8,9,10,14,8,9,11,11,12,12,14,16,16,16,2,25,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_Ys_poly,3,3,7,18,33,34,49,54,56,58,1,1,1,1,2,2,4,5,6,6,9,10,12,13,13,13,13,14,14,14,4,18,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_Yll_poly,3,3,4,5,5,6,9,9,10,11,0,1,1,1,3,5,6,7,7,7,9,9,11,11,12,12,12,13,13,15,3,31,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_Ylu_poly,0,2,2,2,3,5,9,10,10,11,1,1,1,1,1,2,4,4,4,5,9,9,9,10,10,10,11,12,13,14,4,29,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_Ylr_poly,0,0,2,2,5,7,8,8,9,11,0,1,1,2,3,5,5,6,6,9,9,11,11,11,12,12,13,13,14,14,3,33,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_Ylt_poly,0,1,5,8,8,8,10,10,13,15,0,0,1,2,3,4,4,5,5,5,6,14,14,14,14,15,15,16,16,16,172,61,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_Ylo_poly,0,0,2,2,5,7,8,8,9,11,0,1,2,3,4,6,7,7,8,9,13,13,14,15,15,15,16,16,16,16,11,87,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_Ylm_poly,1,15,16,21,23,25,25,26,30,33,0,0,1,2,3,4,7,8,8,10,6,9,11,11,11,12,12,14,14,15,3,32,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_Ylg_poly,11,15,15,16,18,21,31,36,38,40,0,1,1,1,1,2,5,6,7,7,8,10,11,13,13,14,14,14,15,15,7,35,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_Ylb_poly,1,15,16,20,22,24,24,27,31,34,1,2,3,3,4,4,5,6,7,7,4,9,13,13,14,14,15,15,15,15,3,26,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_YXp_poly,4,7,10,11,26,27,42,47,49,51,1,1,1,2,2,3,4,5,6,6,8,10,11,12,13,13,14,14,15,15,168,101,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_Xap_poly,4,5,5,13,13,13,15,15,18,20,0,1,2,2,3,3,3,4,6,8,5,6,12,12,12,13,13,14,14,14,3,31,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_Xm_poly,4,4,10,16,16,18,20,25,39,40,0,0,1,2,3,3,4,6,6,7,8,12,12,13,14,15,15,15,16,16,111,138,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_Xq_poly,0,0,2,2,5,7,8,8,9,11,0,0,1,1,1,2,4,7,8,8,6,8,10,11,12,12,13,13,14,14,4,39,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_Xqda_poly,3,6,10,21,36,37,52,57,59,61,1,1,2,3,4,4,6,7,7,7,8,10,12,13,13,13,15,16,16,16,5,47,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_Xmg_poly,1,1,4,9,9,9,11,11,14,16,1,2,3,4,5,6,7,8,8,9,8,9,12,12,14,14,14,14,15,15,4,36,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_Xmp_poly,0,2,2,2,3,5,9,10,10,11,1,2,3,3,3,7,8,8,10,14,9,12,14,14,14,15,15,16,16,16,4,36,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_Xa_poly,0,2,4,9,12,16,20,24,25,26,1,6,6,6,6,6,6,7,7,7,6,10,10,10,11,11,12,13,13,14,3,25,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
WY_LakeOwen,WY_LakeOwen_Xmlg_poly,3,4,6,15,30,31,46,51,53,55,1,2,3,3,3,3,4,6,7,7,9,12,16,16,16,16,16,16,16,17,3,37,0.36,0.3368093306493217,0.049819514782831656,0.04708888176852458,1.0,0.6509803921568628,0.6666666666666666,0.403921568627451,0.9222222222222223
